-3.574765,3.558218,-0.6437919735908508
-7.247846,-3.364931,-0.8938414454460144
2.101382,-3.762829,0.7855821251869202
-9.678431,-2.005376,0.7783190011978149
-9.852097,-4.698665,0.9386321306228638
3.827625,2.933352,-0.998802125453949
-7.309302,0.042493,-0.8482068181037903
-9.706796,-2.682006,0.9068408012390137
-3.364043,-0.803277,0.4601297974586487
-5.034401,3.070472,0.7928348183631897
8.880884,2.890666,-0.36742058396339417
-6.725252,-5.945762,-0.7221673727035522
-6.824964,-5.088587,-0.8305342793464661
2.561144,4.970304,-0.8423603773117065
-8.860598,6.728309,-0.42206770181655884
-4.754287,-4.259153,0.17230384051799774
-1.758991,-0.970536,-0.8789569139480591
5.368978,-5.918475,-0.3367622196674347
4.198758,2.114571,-0.987313449382782
0.426168,-7.992094,-0.8540896773338318
1.018505,9.683266,-0.8187276721000671
-1.262068,-1.41089,-0.990164041519165
2.434235,6.250024,-0.9586120843887329
-3.115227,3.696056,-0.9330704808235168
-1.070477,9.555162,0.9209717512130737
6.772885,5.718539,0.7390276789665222
-7.237679,-2.27787,-0.9940907955169678
-5.807512,4.476899,0.9460688233375549
0.381208,-7.114309,-0.9515524506568909
1.145551,-9.057783,-0.9861153960227966
-1.251136,7.616728,0.9220500588417053
8.626063,5.806881,-0.8672605156898499
-2.394457,-3.769847,0.4375246465206146
3.536589,-3.192469,0.5820098519325256
-3.753448,-5.524864,0.6969377398490906
-5.210122,9.889253,-0.8816357851028442
-5.245105,5.409683,0.3723653554916382
-7.995605,-3.633981,-0.26908308267593384
9.548406,2.304702,-0.7560369372367859
-5.041527,6.569931,-0.19017449021339417
2.004881,8.083848,-0.9909900426864624
3.767791,3.212663,-0.9969576597213745
4.152239,-2.121212,-0.3291878402233124
-9.750717,-0.921673,0.5804792046546936
-7.07797,3.161446,0.20996074378490448
6.178011,-9.112426,-0.13542571663856506
-6.015292,-0.62558,0.0687108039855957
9.330019,8.167071,-0.5945393443107605
6.734812,9.290666,-0.26417121291160583
-4.384554,5.883215,-0.588921844959259
6.748808,-3.822977,-0.6825665235519409
8.042984,-0.935364,0.9940943717956543
-4.526826,8.167488,-0.9372156858444214
-3.199165,2.40137,-0.6494092345237732
9.77742,6.507553,-0.6575270891189575
0.173427,9.448764,-0.03945908322930336
5.423166,-9.714419,0.724716305732727
-9.898982,-9.110232,-0.23039932548999786
1.415057,-5.266638,-0.2584002912044525
-4.429185,3.222853,0.2587483823299408
-0.344712,5.823154,0.9980822801589966
2.320735,0.040028,0.7229871153831482
2.570521,-3.37233,0.9972838163375854
-4.846614,-3.821419,0.21840141713619232
-5.669425,6.596395,0.4151746332645416
-0.280245,-5.004663,-0.9545999765396118
-8.473422,5.5251,-0.41827288269996643
-2.889941,1.923827,-0.7604623436927795
-7.201116,0.261123,-0.7411708831787109
8.442749,-1.769737,0.9996763467788696
-8.893642,-4.782578,0.8366872072219849
-5.585182,-0.67467,0.46465858817100525
-6.830221,-3.01034,-0.9978530406951904
9.268996,-9.676702,-0.09423872828483582
6.247325,9.278542,0.22213327884674072
6.627432,-4.55752,-0.8941176533699036
2.123339,4.473519,-0.39467260241508484
-7.776151,6.63074,0.5791324973106384
-4.617837,-2.322692,0.799229621887207
0.176667,-0.11263,0.1403508484363556
6.316052,4.032899,0.967860221862793
-5.152791,-5.066122,-0.46373140811920166
9.108932,-4.807657,0.9623234272003174
-8.06193,-7.479651,0.8510589003562927
2.377696,8.141066,-0.9672359824180603
5.086396,-7.039217,0.2915518283843994
6.997092,-8.706994,-0.8838253021240234
2.803311,1.175563,-0.0359041690826416
5.461926,7.477421,0.9999289512634277
2.4892,-4.522742,0.8672075867652893
4.457555,-6.177191,0.6054242253303528
-7.328384,-9.655244,0.8288029432296753
-6.183248,5.743464,0.9368298053741455
-6.561582,2.756268,0.5637761354446411
2.260892,5.387792,-0.7408174872398376
-3.881329,0.908904,0.43534669280052185
-8.668067,2.36255,-0.9980747103691101
-4.623323,-6.918878,-0.5162657499313354
1.278187,-1.986042,0.6020054221153259
-9.071459,7.665085,-0.3413955569267273
7.054656,-7.075899,-0.9959582686424255
0.044713,-3.194134,-0.8260210156440735
-3.0931,1.447147,-0.48742103576660156
-5.136179,-8.680454,-0.998975396156311
-6.336059,-2.608023,-0.7726680636405945
-5.893868,-9.862083,-0.3817705810070038
3.710065,-9.130071,0.720049262046814
3.892683,4.198674,-0.8694179654121399
-4.408816,-2.766217,0.8381351232528687
1.475805,5.723401,-0.15539534389972687
-4.409793,-4.197588,0.5117825865745544
4.060813,2.790465,-0.9721272587776184
3.140712,8.910929,-0.30128148198127747
-2.016916,-1.616471,-0.5729804635047913
7.639405,-2.447346,0.5456838011741638
0.897571,-0.599759,0.6492986083030701
9.153315,-8.22867,0.24823935329914093
9.086303,-3.229513,0.9791960120201111
-7.710841,0.623936,-0.9421711564064026
-0.554088,-1.17409,-0.8003102540969849
7.440079,0.744167,0.9843716025352478
-0.286681,-1.979858,-0.7937132716178894
-7.427955,-6.388715,0.03675970062613487
8.065082,-6.020555,-0.13410036265850067
1.879779,-1.94704,0.9520955085754395
-4.751948,-0.336197,0.9892773032188416
2.452691,-3.721134,0.9545711874961853
-3.287141,-6.972643,0.7008461356163025
-3.386697,-7.665682,0.44074276089668274
8.411521,8.434957,-0.9949162602424622
-1.572606,-7.857764,0.8029433488845825
-4.164952,-9.159711,-0.7155373692512512
9.476611,8.394077,-0.4057886600494385
9.328254,1.494481,-0.37016236782073975
2.528024,5.915179,-0.9548906087875366
-5.311659,5.803836,0.31707894802093506
-5.254963,-1.505974,0.5217116475105286
8.436807,-9.988171,-0.855083703994751
-7.266823,-9.041819,0.6594938635826111
-8.082431,4.003466,-0.5011290907859802
-0.409737,-5.191929,-0.8815867304801941
2.368933,9.371919,-0.8022640943527222
-8.523739,-5.883691,0.8259007930755615
9.278156,4.762497,-0.9797739386558533
-2.995607,5.714241,-0.9233468174934387
-6.771077,-3.21118,-0.9981549978256226
5.843715,3.56076,0.6395825743675232
2.720961,-1.466597,0.7754730582237244
-2.195647,7.077992,0.05731634423136711
7.527432,3.074196,0.7948736548423767
-7.436031,5.265177,0.49957847595214844
-0.541417,1.141851,-0.17701679468154907
0.434687,-9.567108,-0.506373941898346
5.060845,-7.989085,0.5840851664543152
3.138826,-9.456885,0.12825162708759308
6.501274,-6.63966,-0.9477834701538086
6.082171,3.989303,0.8766334056854248
7.893821,5.034494,-0.07151123881340027
6.629245,-0.672656,0.13156373798847198
-9.436655,1.724898,-0.511711061000824
6.310197,-6.201497,-0.9300710558891296
4.609834,-0.885148,-0.9270588755607605
-6.637437,5.031599,0.9481476545333862
8.610855,3.37236,-0.25662916898727417
7.032089,-1.739176,0.19406765699386597
-4.696215,-4.65307,0.10565438866615295
3.1728,-0.250009,0.04835403338074684
3.370401,0.72877,-0.44464945793151855
-8.123668,1.929583,-0.9412379264831543
-4.741696,3.898637,0.35145851969718933
-9.545306,9.264591,-0.3080189526081085
7.475662,1.138655,0.9998739957809448
-7.057099,9.068011,0.8568189740180969
-4.643079,-5.104114,0.015415837056934834
7.513395,4.086883,0.5732673406600952
-4.437627,-0.907217,0.9999018311500549
-4.249462,-2.307963,0.9633105993270874
-1.300146,5.493939,0.4337306320667267
9.387592,-4.494046,0.9946886897087097
-8.908582,-7.613884,0.9438890814781189
-6.34652,-7.753303,-0.5731172561645508
-7.201293,-5.608743,-0.42427998781204224
-7.319835,-3.439257,-0.8469343781471252
-2.672276,3.200131,-0.9965701699256897
9.224451,-3.670594,0.979650616645813
-1.907246,4.650928,-0.4139687716960907
-2.596715,4.521312,-0.915816605091095
6.65053,6.798797,0.5729687809944153
-0.103363,-0.061316,-0.12257148325443268
-5.580335,-3.405889,-0.37210676074028015
5.62182,-2.08031,-0.9695897102355957
8.639773,-9.736159,-0.6761521100997925
4.482201,3.819028,-0.5524910092353821
6.299383,-8.897946,-0.31976956129074097
